,stars
3427052,5
2046710,4
3336946,4
3411887,5
4235467,4
4744218,5
4226068,1
1825753,5
2575053,5
1414248,1
3395844,5
3900085,4
317109,4
944948,4
5032067,5
2279268,5
3148970,4
4789709,4
2753404,5
3715202,1
275893,5
4963057,4
504495,2
3618353,5
3890997,4
2244009,1
806507,2
1185742,5
3439362,1
3874808,1
1853510,1
313051,4
1008832,5
4753988,5
659565,4
3831564,5
1584954,4
1913094,5
2989874,5
5086145,5
3244273,2
3603509,5
470857,4
1482065,4
1292876,5
3979863,5
1192651,5
5159852,4
2720474,2
1322601,4
4060704,1
499639,5
776120,4
1469077,4
3658645,5
5173768,5
312875,3
2564027,4
3185549,4
5124875,5
2356020,1
2282324,4
1177841,3
1117416,5
4031587,5
2734545,5
3148533,5
2251322,5
3601629,3
3578513,1
4029337,5
4459595,5
380475,3
119419,5
1245426,2
3581293,4
1547160,3
5223917,5
346798,4
2581170,4
2715743,5
1174773,4
2999232,2
779127,1
2146328,1
709828,5
1836170,5
4592058,2
1043912,5
2701766,3
3488105,5
1077516,1
4363894,4
967154,5
4179407,5
4437834,5
267078,3
417767,4
2598428,1
2646548,5
224946,5
2818949,2
4834585,4
3355922,5
156443,1
4065121,1
907706,1
4978650,5
2264851,4
4008819,4
2232133,5
2937990,3
4136936,4
132726,4
967022,1
1452925,4
5159316,1
1916778,3
2153894,4
2198746,4
1138148,5
2036854,5
4332898,5
251448,5
2292692,3
2639670,4
2476781,5
4734847,2
1054954,1
3007064,1
2524031,4
248116,5
1615629,4
5175155,1
4988969,1
3481713,4
2207898,4
4037677,3
3824175,2
1042232,5
1246723,4
3769811,3
4922893,1
1337254,1
3184852,3
1190283,5
3556648,1
5156508,5
4709989,4
4176271,5
5235490,5
3119894,1
4896030,3
397331,5
5143654,5
5104308,5
1134234,1
3240461,5
704622,5
4408317,4
1554306,4
594959,3
1599569,4
4200671,2
1929282,5
1650454,5
3660419,3
2332845,5
4964457,3
4498457,4
767369,4
2699535,4
527373,5
3465204,2
3305098,1
490892,4
1723267,4
4534043,1
4910553,5
2373350,1
4555313,5
32821,5
2382444,5
4765623,5
579634,1
3359665,5
808633,1
1220473,5
2888122,1
810077,2
4800767,4
4709761,1
3410239,4
909221,5
3727114,5
1689371,3
2401345,5
5020903,4
4427272,5
2763562,5
4604868,4
4199664,4
4526900,5
1284964,3
1084567,3
3789394,5
3359320,4
3115982,5
4761966,1
2973852,4
5218219,5
921974,1
289516,4
516767,5
384666,4
3307199,2
1478304,3
1829692,4
968589,4
3665016,3
3850579,4
2199677,1
3249927,1
1166309,4
4862030,4
387441,5
1977550,4
214547,4
5229471,5
325317,3
2555304,4
486543,4
255162,5
2236127,5
2445271,5
781571,5
3401602,2
331750,4
1206257,1
2653716,5
3488324,1
1667376,5
2875549,3
4177430,4
368738,1
1618896,5
1715050,5
1123409,5
4767337,5
3235890,4
1099260,3
3526468,4
1039190,5
1371020,4
4382675,5
3776637,5
2984406,5
253449,3
4763401,1
414074,1
3857651,1
3240765,1
3858825,4
4065446,5
4377718,5
971534,5
2916342,5
5120755,5
3170672,5
2428360,5
3208814,5
543368,5
3678509,1
2374985,4
5134768,5
1875158,4
5249779,5
3883750,1
1982848,5
200065,3
5035261,4
1225138,5
998430,4
4606003,5
50967,3
4448020,5
4722153,5
1904096,5
4480790,5
5163806,3
3996654,1
2683904,5
1160757,5
5171950,5
2399539,3
3720559,4
5088389,5
1400945,5
2984885,4
2461486,3
201127,5
125726,4
3412362,4
2408348,2
2997678,1
787065,4
1696102,4
4524027,1
2391559,4
3826603,5
5042994,5
664804,1
4586573,4
1601365,5
4275526,3
1147460,5
794651,4
1741101,4
3176800,3
3517012,3
2654930,1
5121169,4
4708009,3
143211,5
4821474,5
5150000,4
4716017,5
2843242,5
4269939,4
638271,5
550706,5
4166280,4
717415,5
4754221,5
1720423,5
4876608,4
3895897,3
2311140,5
2151139,5
2136922,5
2703674,4
246823,3
3363776,5
2444615,5
539251,5
4610930,4
4347254,4
4898770,4
1484886,5
538189,4
3898691,3
3041054,2
4272283,5
1816478,5
2095846,5
1154811,3
563645,5
4392502,3
4217740,3
1957741,5
1372896,1
183445,1
4160513,3
2048065,1
2873260,2
4616754,5
111856,5
4049849,5
3512560,1
864191,5
4933913,5
3083765,1
4000497,5
3424620,5
958018,5
2346063,3
4432908,5
3176533,4
1643362,2
3261340,2
4112691,3
950689,5
550852,5
3489699,5
4726245,4
4353994,2
1427841,5
3700266,5
4236047,1
1253246,2
4303783,5
1046307,5
5010989,5
257140,4
1191998,5
4528793,4
2728291,5
1436897,3
574565,5
1430615,5
539968,2
49634,5
2945435,5
67622,5
2222743,5
3879044,4
5252453,5
1926531,5
3787500,2
3468518,5
4216376,4
5022110,5
1333633,5
389069,5
387433,5
454170,2
1847742,5
1622959,4
459679,2
3588374,1
3135130,5
4813360,2
3246552,5
4396272,4
1934415,2
2324901,5
2103496,5
1761041,4
5077184,1
839228,5
2468370,3
2621729,4
3956383,5
2544765,3
2716254,5
4432825,5
2890996,3
4432254,5
1387566,5
1406999,2
135863,1
2470031,4
1832757,4
843254,5
4347928,3
4602083,4
2838655,5
5033557,4
4250488,5
252110,4
2177219,5
4317088,1
1362702,5
5248343,5
4279828,5
2065084,1
1103443,1
3687717,3
3712532,4
4748700,2
5182183,4
1145645,4
2601312,4
4514544,5
2545580,1
2319273,2
1626089,4
4733356,5
444033,4
2912844,5
4582607,5
2795265,5
627747,5
5061880,5
413431,5
887452,5
3204653,5
4645345,5
886175,2
365758,1
1441552,5
5110033,4
2360163,3
4810235,5
4189998,3
1649522,2
5147145,5
2784276,1
589764,5
990278,1
5250293,4
4572484,3
699171,5
3175585,2
2328520,5
3640050,2
236593,5
3175179,1
1785891,2
3812551,3
3186615,1
503261,5
4915076,4
3217919,3
655308,4
3614629,2
3864026,1
3582668,1
3218847,5
2693118,5
3858672,5
3965556,2
4310692,3
2579833,5
3047847,1
2670388,5
5167941,5
1463976,4
2693966,3
2643921,4
4081967,1
3679004,5
840955,1
4896678,5
3372555,5
1180697,5
4688995,2
3061978,4
3644346,1
5076664,5
3803063,1
2115790,5
5198250,2
1327587,4
3881390,2
4083698,1
1382701,5
126711,2
3368360,5
5049438,1
2544330,5
56111,3
3165152,1
804723,5
89986,4
817115,2
3082810,1
4091699,4
2692246,1
4023867,1
3565761,5
3170247,5
285548,3
3163546,3
3208398,5
4582987,5
1485964,3
1154453,5
2942057,5
337973,1
2261412,5
285690,1
1776493,4
695402,1
895240,5
4922105,3
3614811,5
5201962,2
245321,2
3241308,5
2390837,5
1669562,1
2545658,1
762969,5
1769629,4
2056640,4
1189426,3
1870047,1
2110061,1
414255,5
5091041,5
2016786,4
5246322,5
4107682,3
1910029,5
2699770,3
87654,3
4414972,5
2225429,5
2602558,5
3734168,1
1163419,4
1570286,3
762030,1
4764163,4
1181394,3
1140966,1
2125762,5
79692,5
3908947,4
5009071,2
4542025,4
457084,5
4803946,3
2999965,1
2226545,5
1342067,5
1045635,5
3355414,4
4519774,5
1405249,3
255118,5
857416,5
639733,1
3778777,2
4197287,4
785109,1
3294248,4
2651855,3
4502388,2
4008289,4
15216,5
1169420,4
5045211,5
1693256,4
1526425,4
1448030,5
4181392,5
624243,2
2039637,5
1752122,5
3692897,3
4958109,4
2907817,1
2071650,4
1740651,1
240058,4
3160228,5
4567934,4
247985,2
5245263,5
3283848,5
4475508,2
3436329,5
1849627,5
4258588,3
3153894,4
2180201,5
5006690,2
1610843,3
3693824,1
2936051,5
423001,2
734631,3
4696302,5
3889115,5
3259939,5
839061,2
2213653,4
474653,2
4201776,1
4541811,4
2651152,1
4269150,5
506256,4
393165,4
1595681,5
3042757,5
633565,5
1062707,4
4378709,4
3486355,5
1244822,3
4837307,1
2914985,2
4663121,3
1212044,5
3519507,4
3443207,5
1061469,5
349417,4
798379,4
2786017,4
776777,1
73471,5
3867145,1
5173076,5
3046138,4
4984021,5
2732342,4
3779045,5
1002158,3
995835,5
3417048,5
4231668,5
1184859,5
3933148,5
2805062,3
2320801,3
3137261,1
3527811,5
3742267,4
3375382,5
3950586,2
4877877,4
2307171,3
1394737,1
1602316,5
3611271,5
20899,5
2970655,5
2453406,4
698732,3
2225260,5
3172433,3
815649,1
3504928,5
5147177,5
4704945,1
2707424,2
245240,5
2315755,2
2782532,4
4847095,5
3209112,5
361221,1
2078862,3
858072,5
5051597,5
1339976,5
4425185,3
951290,5
3812515,5
658682,3
1484340,5
5064282,3
4175794,4
889957,5
909185,5
4346550,3
1277974,2
3372577,4
276389,5
3527655,5
800557,5
4317159,5
2187115,5
3816021,1
1444599,5
4984100,1
3721092,5
3283088,5
943644,5
4426152,2
1729261,4
160058,3
5166888,5
4340693,3
4374756,5
2625663,5
890913,5
2821169,5
4028764,5
773231,5
5224992,4
1660946,5
925267,3
1151637,3
1783065,3
1202214,5
4351929,4
5155175,4
3821738,4
2673815,4
5144241,1
586521,5
4137400,4
1320336,3
1666865,1
1799578,5
3812675,5
5034831,5
2279585,5
508105,5
1967763,5
973533,4
2880427,3
4596981,2
3572874,3
3086439,4
3724000,2
3643208,5
1343761,2
981600,5
2349919,5
599197,1
2039529,5
3317263,4
4438636,3
4268519,4
2928024,4
1411475,5
2179255,5
1783075,2
3654990,2
4785141,5
891888,1
3741647,5
349457,5
2947897,5
1861071,5
2203858,4
2267317,5
3508225,4
1516397,5
160440,5
500545,4
4194171,5
244259,4
3565335,4
1606653,4
307348,4
2778631,5
1883788,5
1031519,2
4463150,5
4678688,4
1028916,5
2082414,4
4451561,2
2951264,5
2856611,5
1313612,1
3112613,4
3039137,5
2352486,3
3655851,5
2307560,5
3562620,4
1091608,5
2743862,5
4545152,5
888858,5
336438,5
4550539,1
1418882,5
4770027,5
213449,4
1702330,4
4299625,3
2778664,5
2819648,1
4017884,5
2764686,2
3522191,5
3347641,5
2059757,5
1279670,5
1894374,5
4477490,4
3694466,1
218214,1
907262,3
1591424,5
2641731,4
4028337,4
3872813,2
945408,2
2180738,3
2946631,5
1951154,4
1961275,4
1951812,4
592592,5
3018936,5
1219028,5
3579568,4
2818940,4
4508439,4
3007347,5
697276,4
291174,4
3956382,5
4012874,5
2217185,5
4525234,1
4949194,4
1818298,5
2379939,2
2458472,4
3997188,1
2919735,1
625712,4
1976371,5
1460735,1
4181221,4
1605247,3
2759078,2
324321,3
1601123,5
3167466,3
1066643,5
4766941,1
651763,5
1687780,4
4526756,4
847316,5
4270488,5
1547433,5
4947130,5
1374487,5
2705321,3
13060,5
2903467,4
4964057,4
1362254,1
1763772,5
3204881,4
2016184,5
704773,4
1619072,5
3762263,4
1881271,5
2141655,2
2079653,2
3683455,5
2528178,5
2194600,4
4660998,4
2915642,5
921536,4
3590261,4
649675,5
113621,4
4005384,4
3473811,5
308838,1
4091539,3
4708718,1
2069905,3
1130073,5
5251644,4
2686336,2
1274403,2
3983536,5
5096848,5
1289129,4
4134453,5
365587,1
4145094,5
4005399,3
1380224,5
1657205,4
1870759,3
2200088,1
3724651,2
4627715,1
2678912,5
1601896,4
1015780,5
3915899,5
5037367,4
340247,1
3713121,5
2644583,5
3631880,4
4189730,5
3406043,5
2525702,5
4156284,1
2467727,3
619532,1
2673165,1
2771980,5
4124970,5
153886,2
5111777,3
2640544,3
829288,1
917470,2
2769001,5
1988910,3
2550730,2
3166317,5
2084384,1
4384507,4
1210331,1
3454064,4
3229457,5
4144665,3
4221463,5
3639055,3
150669,4
489267,3
1712552,1
3533154,5
5036773,5
4864262,5
1882044,3
2699069,5
239862,1
496138,5
2325706,4
2573358,1
3445139,5
2768067,4
1250034,4
2701487,5
803166,4
3166513,5
3175488,3
4080917,2
2456905,1
1145230,1
2440797,1
5124152,3
1022635,1
3340911,2
1817804,4
3655389,5
4129579,5
55762,5
2961013,3
2252100,4
1828576,5
2048044,5
1537542,4
2969375,4
2196244,1
2131870,5
2123597,4
1844369,2
4151258,1
626610,3
4245375,5
1032326,1
4142343,1
2292775,5
2305830,2
1523673,3
4229693,3
1605028,2
4321737,1
581043,5
593019,4
1346151,4
4137612,3
1268749,4
4809186,1
2023734,1
1411283,4
1574762,4
421842,3
2019284,5
3478795,3
3916459,5
295950,5
421507,5
4864197,5
5008374,3
1421646,1
1607118,4
1774006,4
1559131,3
3517314,4
4599279,3
2954061,2
2211945,5
3708818,3
5257037,5
4594156,5
482531,5
4300984,3
654663,5
3496515,5
3450628,2
2623935,5
4882144,5
1102319,5
4594100,2
250617,5
4975105,5
1018268,4
4608903,5
3755237,5
3332494,3
3462134,1
2327077,5
330313,4
3909360,5
4427056,3
4708214,3
4371804,4
550896,5
2646090,1
716446,4
829204,1
1917066,3
5256469,5
4816735,1
4492584,2
1609405,3
4819536,4
2970312,4
3281117,5
4038434,5
1277842,1
1324810,5
5000376,5
167895,1
690724,5
1417700,5
2382599,5
4434365,3
4901707,5
4788821,5
2787529,5
2111963,5
2658181,5
5157806,5
2181135,5
581142,5
3133204,5
3024856,5
2694614,4
4962586,4
3050518,4
4155134,4
666905,4
1624632,1
1094109,4
1993751,2
744835,3
1434929,2
4308677,4
3429264,5
982781,4
1160488,1
214772,1
1831462,4
3027704,2
3383513,2
4032176,4
1882412,5
3763695,5
1120709,2
1029514,5
479431,5
3867091,4
3578137,4
4218594,5
2443093,1
1318724,1
1209405,5
3639321,5
3458984,4
44878,4
3903885,2
158033,1
3824488,4
4986059,5
2678493,4
2986015,4
2278933,3
330218,5
3376204,4
1923037,1
1309654,3
2432633,5
343868,2
4512398,1
1325809,4
1812573,5
4772581,4
3424333,1
4045013,5
3555594,4
1859139,5
4007516,1
2469168,4
1934308,5
570027,1
3389558,1
2293176,4
3987185,5
3170539,3
4719350,5
4384409,2
3048167,4
2255924,4
2667869,1
3532666,4
4451713,4
1080183,3
1346210,3
2912643,2
3043108,4
4352999,5
3769471,5
1408502,5
2122250,5
5096721,4
2487164,1
802472,5
1422648,1
3647213,3
1298410,5
1638544,3
2917141,5
1603317,5
2712381,5
2442720,4
3006209,4
686472,2
3034534,4
3430732,5
506396,1
1319383,5
2688495,3
1736947,5
540054,3
3419646,3
56686,5
3666519,3
2214801,5
4214933,3
2091921,2
1914192,5
4800672,1
2588923,5
4072422,1
564481,5
660821,5
3513381,5
5128469,3
191757,5
3689902,4
3470812,4
5087846,4
933007,5
1885081,1
4930846,5
778935,1
1907278,3
160639,4
2635512,4
2988926,5
1352784,1
4666751,1
1707512,5
25567,2
2112867,5
3891630,1
2493832,5
2432240,4
1024870,3
1725276,5
5128372,3
982669,2
3301205,1
3479016,4
1103369,4
4916696,5
1995291,4
4386941,4
3001916,5
4715045,4
2854558,4
2735469,3
2653235,5
4479172,3
5014183,1
2301548,4
4314921,5
3297509,4
3856151,4
296676,2
4972986,5
4218216,1
5248270,5
3036178,3
161725,4
5175306,4
102853,4
4115748,5
5076422,5
1464295,5
2741174,5
1877910,5
3070640,5
3166043,1
1407220,5
4388350,5
423496,4
4342492,5
535471,3
292097,2
3854554,5
1635739,5
3115507,4
1346079,4
3032877,4
1007341,2
2034120,4
3958161,4
4380601,5
4721815,5
949690,4
3571913,1
2795437,2
773720,1
4168984,4
1133616,4
4578805,4
1344587,1
1159112,5
4149808,5
2155922,5
663709,4
4564158,4
4838182,2
3361325,2
1341929,5
1282063,3
3653990,5
1743235,5
126963,1
1285171,3
3650280,2
4648744,5
60926,1
2469513,2
1983450,4
2949993,5
3106342,4
2930527,1
1810295,4
4084995,5
1671121,4
4229143,5
540033,4
1936419,5
1743628,5
640671,4
1857379,4
1231270,5
4566350,1
3689448,5
84586,2
3523507,5
1021735,1
3306144,3
2662381,3
4770660,3
3726492,3
1410845,5
4317896,3
259025,4
3820925,5
2240146,5
2709644,5
4010461,5
257679,5
4776973,5
4427525,5
224477,1
322056,2
2695750,4
3243438,4
4397815,4
2888891,4
1206949,4
4748307,4
702060,5
3561159,1
3869086,2
1249536,4
841067,5
1030484,4
559153,2
3365376,5
1394271,3
24716,3
2859939,5
4927585,3
4591658,4
2608022,4
1174395,5
4198170,5
4670045,5
5171767,5
793237,4
5048097,4
3184736,5
4735082,4
3080862,4
4705591,4
5095774,5
2371019,3
4344499,1
4529768,5
4332874,1
3353504,5
3297966,5
2101158,3
2834818,4
3408072,4
4930402,1
4929178,5
4349220,5
3501545,5
4304212,4
1309731,4
4938282,4
1203182,5
797282,3
4726296,4
3724392,4
1929695,3
1410989,5
3653435,1
2714284,2
2931599,4
4077841,2
4575323,5
1032687,4
1136600,3
501250,3
855266,4
938815,5
1679564,3
1441843,1
4472915,4
5066991,1
1225445,1
800447,1
478219,5
2708747,4
3860922,2
2250152,1
685401,1
2720184,5
2723568,1
4239870,5
674286,1
2473841,5
4056129,5
727394,5
2168276,3
3600307,5
3476090,4
2427044,5
1399030,4
4035250,5
472003,4
2664668,4
341039,4
2883314,4
3892149,2
3685543,5
1965011,1
1718791,3
4099476,4
3047269,2
4819015,1
1224883,5
2497896,4
588928,4
733051,5
3751071,5
1216506,4
4397624,5
2174647,3
2859865,5
1461079,3
4843720,5
3201128,3
4634002,5
3922678,4
148277,2
4578710,1
1965861,5
434510,4
495554,5
5038611,1
1690278,5
1750151,4
3411073,4
2729096,5
668846,4
4040401,1
4957881,5
4756894,4
4814783,5
4763215,5
5167329,5
1473261,5
5217513,5
587537,5
2073609,4
3523929,5
1563798,4
2794648,5
3068936,3
1563342,5
1783153,4
3059631,1
1112254,4
243639,5
1825712,5
775937,1
4751820,1
2117872,5
1136723,5
3449805,5
107703,4
1490409,4
289584,5
3875077,5
3185348,1
2196192,2
4332512,5
4564998,4
2100986,5
2949338,3
3916042,5
846700,4
2934584,4
3392683,5
3687363,3
3532738,4
4755993,5
5096871,5
467819,1
3263810,4
3871172,3
3136638,2
1637228,4
3285938,4
1728360,5
4787344,3
3957676,3
2609110,5
17412,5
307265,5
1921242,4
1522177,4
2989510,4
1973508,4
300736,4
4071789,1
1091331,2
1439706,4
2502540,1
5185997,5
4640643,5
4632481,4
735468,2
4526388,4
1591456,5
4754479,4
3112077,4
3122417,1
1857742,5
4787784,2
4891116,3
1379174,4
494463,4
170278,4
1142550,3
3465578,5
2645056,1
5259043,5
778676,5
3806400,5
4366998,1
2276835,3
2953018,4
4198340,4
2771316,4
3217643,4
1481117,5
4697398,5
333147,4
3740149,4
1153203,5
2346053,5
4571577,5
4671912,2
4096963,4
2258136,5
330867,3
5182205,5
2544779,5
2404111,3
3413637,3
1783613,4
3183127,5
2008773,3
4380473,5
1045438,1
3008944,4
1783867,3
2446537,5
2586081,2
2079049,5
669727,5
3165764,3
2321568,5
4658879,3
3275984,5
211648,4
2919852,1
4686344,5
50031,4
4258814,5
4236705,3
2396998,4
4202230,3
1991012,5
1644653,5
3865770,1
2959183,4
4393740,4
5168922,5
4189534,1
662202,3
2442199,5
3998594,5
5132026,4
3961024,5
3455862,5
150277,4
2285449,1
997021,4
2755892,5
1426660,1
3603932,5
1805153,5
1772012,5
309506,5
2749706,5
215892,5
1399053,4
3485941,3
1027558,5
2381476,5
2963272,4
4935224,1
3498582,3
2592444,4
2045100,4
1072709,5
3035145,5
4536674,2
2485434,4
504329,2
1830212,3
874650,5
30277,1
4629350,5
4901528,3
1569033,2
2456564,3
2344860,4
3122896,4
3710766,5
4830290,5
5119524,5
1407212,4
1400096,5
5226942,2
2379580,5
4138047,2
478071,5
2470267,2
3345270,5
1637232,1
2486522,3
386453,3
4802790,4
1663569,4
2117244,5
2297594,1
2581111,4
945517,5
4271760,4
2125080,4
3907818,3
3171544,5
106123,4
2134710,1
4001531,1
3534410,1
2725205,4
5013477,4
3405345,2
1573416,4
841142,5
4480659,5
4140758,5
4681173,5
2691905,4
2926941,4
4087998,1
1162004,4
338024,4
2823481,4
1439634,5
4838324,5
813251,4
3992815,5
64127,2
1527025,5
3135216,5
2591583,3
3632332,5
2979739,3
4968156,5
3350574,5
182787,1
4543284,4
4459541,1
2987191,5
2688773,1
3928353,5
573503,5
609811,5
3397788,3
4224786,3
795689,1
4833961,5
1984911,4
2057264,3
1138674,3
4848847,4
2801387,5
4841544,4
3930086,3
824716,2
4266882,5
4326990,1
2575885,5
3271068,4
687557,2
3976291,3
3914076,3
422374,5
1174752,4
3185621,3
3677981,1
3020650,4
2969004,1
3514538,4
272642,3
5261077,5
32287,3
1097371,5
4878346,5
2700028,2
811862,4
4660793,5
4192431,4
3045622,1
3993331,1
913302,3
1139381,5
1897509,3
1100858,5
532045,2
4846490,4
4525187,5
4182796,5
1118142,1
4074700,3
4146264,4
4574345,5
2958191,5
4840116,5
3021131,5
3751237,1
2288711,5
1198889,4
3459271,5
2890314,5
452557,1
4953414,5
4028661,4
3495541,5
1703768,2
4594439,5
241302,5
3650247,5
344494,4
1971186,3
1161545,1
4919351,3
111004,3
4787457,5
3047239,5
3590909,4
3526431,1
518835,1
3826141,5
3150044,5
3754565,3
4731305,5
4265864,5
3007975,5
548447,4
2902154,5
681934,4
542665,4
527765,1
5066106,5
651346,5
163052,4
1557339,1
743372,5
4840083,1
2797917,4
3482853,2
2684886,5
2051566,4
3911531,1
4944134,4
1279461,5
2384100,4
4506763,5
2956323,5
3640491,5
39889,4
4876792,4
3535640,5
217306,4
4612571,4
3952292,4
2135491,4
2967280,5
1798075,4
2798723,5
228271,5
4881379,5
509559,3
1467160,5
1061782,3
3489173,4
3595939,5
5241584,5
657651,1
2189663,5
3864931,1
2951891,3
3942471,4
1040235,5
3338602,2
2145426,1
4110231,1
1387892,5
2239372,5
2505020,3
102236,4
1596470,5
552832,4
860301,4
1351341,4
3980542,1
3360156,4
384739,1
1215686,4
2292357,4
5045078,1
1665722,1
4019029,5
3639658,1
1042491,5
292936,4
2983202,4
13100,4
3274327,5
3657437,4
809742,2
136339,4
4573775,4
916649,5
535012,1
4058684,4
4572697,5
2438850,5
2676573,4
1247709,1
4616327,5
4002717,5
493949,5
241312,4
712236,1
4853341,5
3190041,2
402271,5
1754024,3
4222588,5
3491712,5
2251466,4
67971,5
1769340,4
2101966,5
1593619,4
4145458,3
4718443,1
460549,5
1979457,2
862065,4
1116806,5
3968315,5
2371817,5
1390474,1
2112454,4
3222803,4
1101285,4
763495,1
2441613,5
4705938,4
1311458,5
2340266,5
725402,4
5018474,3
2068861,5
766181,1
3410850,3
5087055,3
2508701,5
489643,4
1166245,1
4936366,4
3128627,5
491887,5
3516476,4
1610168,5
4221749,5
1534531,3
2569987,5
1783892,5
5097453,1
626116,5
4352056,5
4015864,1
4685300,3
4212174,5
4458738,5
96898,1
2843026,1
2905011,5
2336890,4
2916693,5
2916156,3
2457861,5
213118,3
5196710,5
2255495,5
1195132,1
1890267,4
3780321,4
3483479,5
823951,4
3917697,5
4889956,4
4309627,5
3568007,1
39258,5
3388700,2
2701954,5
2648741,5
3275418,4
2816384,5
2825757,5
3068907,4
4142393,5
3824912,5
1258766,2
2442223,2
4466246,4
1484382,3
2610881,5
1462707,5
5259918,2
4304125,5
1375720,5
4163961,4
2174228,2
2297312,5
1427121,5
4018470,2
2046207,2
2441975,4
4306938,1
2983903,5
3298368,5
2004910,4
3076689,4
3950233,3
5047599,4
2106454,5
3667555,5
991999,4
4074842,4
2524684,3
4350049,1
817631,4
3512059,3
1333584,3
3069442,5
1455922,5
3150153,5
1468968,4
4073749,1
3296325,2
63154,5
3144895,2
1124234,5
4365798,5
2769770,4
3823144,5
3440812,5
334932,1
4061593,1
1608117,5
1365923,2
2129619,4
4454800,3
673707,4
2281131,5
1077198,1
4811690,3
4512500,1
2245368,1
1192057,4
1840623,1
2288196,5
195286,1
4249567,4
1190519,5
479730,5
890863,1
1163097,1
4922113,3
1551775,5
714094,4
4306147,1
2963354,5
4252761,1
1669339,5
326145,5
661830,4
3222292,4
3375435,3
4669299,4
2066462,5
1667090,2
3416229,5
4071366,3
894565,4
306466,5
1405757,4
1007025,5
1379425,5
4851840,1
1865152,2
4024481,5
3109510,1
397427,4
861686,4
2533424,3
1336957,4
4346950,2
3696178,5
26181,3
4965097,5
5203660,2
2699309,5
1523060,1
5185451,1
3026165,4
1086610,5
5082826,1
3022808,4
4209232,5
4936328,3
2148964,3
443979,5
5240928,5
3499614,5
1600594,5
4802220,5
4520720,4
1155019,5
5024365,5
2343319,3
3129141,5
4919910,1
4330876,4
1637696,5
2473580,4
4556221,2
4259284,4
2069206,1
3851613,5
1717139,5
5068295,1
4701854,4
2972736,4
778110,5
2958038,1
5008364,5
1014827,5
1924479,4
3094999,2
3504962,5
4011106,2
3101113,3
3468647,5
316277,5
471551,5
4002472,1
3442145,5
5173697,5
1033010,1
1741079,4
722341,5
1843108,1
4890277,3
783320,5
1825767,3
2741525,3
4239563,1
2334268,4
3089840,4
10211,4
2085915,4
1128251,5
3513903,3
1305533,5
1411992,5
2778144,4
1359527,5
3905854,5
3716069,4
758682,5
1264181,5
729810,2
514354,5
3075162,5
393476,5
909880,2
191724,5
2585981,5
4751716,4
4779842,1
1148055,1
4139202,5
4513092,1
4964477,5
4233028,4
2790880,3
1942463,4
4115283,1
513475,5
4485490,5
1775901,3
4755684,5
349889,4
2255647,5
5211385,2
422941,2
3044160,4
1619065,5
3579432,5
1294787,5
1830934,5
3501470,4
1678223,4
4552945,5
1046584,5
2824760,3
2956665,4
2862547,4
3299842,5
4914997,5
4607944,2
